,10.217.48.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   1.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   2.   (Number of active ports=2),VLAN 160: sh vlan ARGE-Clients,    Ports:   2.   (Number of active ports=2),
,10.217.56.1,
,10.217.64.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   5.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   6.   (Number of active ports=2),VLAN 160: sh vlan ARGE-Clients,    Ports:   6.   (Number of active ports=2),
,10.217.72.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   1.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   2.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   2.   (Number of active ports=1),
,10.217.80.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   2.   (Number of active ports=2),VLAN 140: sh vlan ARGE-DMZ,    Ports:   3.   (Number of active ports=3),VLAN 160: sh vlan ARGE-Clients,    Ports:   4.   (Number of active ports=3),
,10.217.88.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   2.   (Number of active ports=2),VLAN 140: sh vlan ARGE-DMZ,    Ports:   3.   (Number of active ports=3),VLAN 160: sh vlan ARGE-Clients,    Ports:   3.   (Number of active ports=3),
,10.218.0.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   2.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   3.   (Number of active ports=2),VLAN 160: sh vlan ARGE-Clients,    Ports:   3.   (Number of active ports=2),
,10.218.104.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   1.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   2.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   2.   (Number of active ports=1),
,10.218.112.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   4.   (Number of active ports=0),VLAN 160: sh vlan ARGE-Clients,    Ports:   5.   (Number of active ports=1),
,10.218.120.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   3.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   3.   (Number of active ports=1),
,10.218.128.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   4.   (Number of active ports=0),VLAN 160: sh vlan ARGE-Clients,    Ports:   5.   (Number of active ports=1),
,10.218.136.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   2.   (Number of active ports=2),VLAN 140: sh vlan ARGE-DMZ,    Ports:   3.   (Number of active ports=3),VLAN 160: sh vlan ARGE-Clients,    Ports:   3.   (Number of active ports=3),
,10.218.144.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   1.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.218.152.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   16.   (Number of active ports=8),VLAN 140: sh vlan ARGE-DMZ,    Ports:   16.   (Number of active ports=8),VLAN 160: sh vlan ARGE-Clients,    Ports:   18.   (Number of active ports=9),
,10.218.16.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   3.   (Number of active ports=3),VLAN 140: sh vlan ARGE-DMZ,    Ports:   3.   (Number of active ports=3),VLAN 160: sh vlan ARGE-Clients,    Ports:   4.   (Number of active ports=4),
,10.218.168.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   1.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   2.   (Number of active ports=2),VLAN 160: sh vlan ARGE-Clients,    Ports:   2.   (Number of active ports=2),
,10.218.176.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   1.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.218.184.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   0.   (Number of active ports=0),VLAN 160: sh vlan ARGE-Clients,    Ports:   0.   (Number of active ports=0),
,10.218.192.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   25.   (Number of active ports=6),VLAN 140: sh vlan ARGE-DMZ,    Ports:   28.   (Number of active ports=7),VLAN 160: sh vlan ARGE-Clients,    Ports:   28.   (Number of active ports=7),
,10.218.208.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   0.   (Number of active ports=0),VLAN 160: sh vlan ARGE-Clients,    Ports:   0.   (Number of active ports=0),
,10.218.216.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   2.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   3.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   3.   (Number of active ports=1),
,10.218.224.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   1.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.218.232.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   3.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   4.   (Number of active ports=2),VLAN 160: sh vlan ARGE-Clients,    Ports:   4.   (Number of active ports=2),
,10.218.24.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   1.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   2.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   2.   (Number of active ports=1),
,10.218.240.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   1.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   2.   (Number of active ports=2),VLAN 160: sh vlan ARGE-Clients,    Ports:   2.   (Number of active ports=2),
,10.218.32.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   8.   (Number of active ports=4),VLAN 140: sh vlan ARGE-DMZ,    Ports:   9.   (Number of active ports=5),VLAN 160: sh vlan ARGE-Clients,    Ports:   9.   (Number of active ports=5),
,10.218.40.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   1.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.218.48.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   5.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   6.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   6.   (Number of active ports=1),
,10.218.56.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   1.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.218.64.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   1.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.218.72.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   5.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   5.   (Number of active ports=1),
,10.218.8.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   5.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   10.   (Number of active ports=1),       Untag: 6(IMP_ARGE_DMZ)m7(IMP_ARGE_DMZ)m8(IMP_ARGE_DMZ)m9(IMP_ARGE_DMZ)m,VLAN 160: sh vlan ARGE-Clients,    Ports:   6.   (Number of active ports=1),
,10.218.80.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   1.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.218.88.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   1.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.218.96.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   1.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   2.   (Number of active ports=2),VLAN 160: sh vlan ARGE-Clients,    Ports:   2.   (Number of active ports=2),
,10.65.24.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   4.   (Number of active ports=0),VLAN 160: sh vlan ARGE-Clients,    Ports:   5.   (Number of active ports=1),
,10.72.0.1,
,10.72.128.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Primary IP: 10.72.135.1/24,    Ports:   4.   (Number of active ports=0),VLAN 160: sh vlan ARGE-Clients,    Primary IP: 192.168.8.1/24,    Ports:   5.   (Number of active ports=1),
,10.72.136.1,
,10.72.144.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Primary IP: 192.168.2.1/24,    Ports:   1.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Primary IP: 10.72.151.1/24,    Ports:   2.   (Number of active ports=2),VLAN 160: sh vlan ARGE-Clients,    Primary IP: 192.168.8.1/24,    Ports:   2.   (Number of active ports=2),
,10.72.16.1,
,10.72.168.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   3.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   5.   (Number of active ports=3),VLAN 160: sh vlan ARGE-Clients,    Ports:   4.   (Number of active ports=2),
,10.72.176.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   5.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   5.   (Number of active ports=1),
,10.72.184.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Primary IP: 130.130.130.130/24,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Primary IP: 10.72.191.1/24,    Ports:   5.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   5.   (Number of active ports=1),
,10.72.40.1,
,10.72.48.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Primary IP: 10.72.55.1/24,    Ports:   4.   (Number of active ports=0),VLAN 160: sh vlan ARGE-Clients,    Primary IP: 192.168.8.1/24,    Ports:   5.   (Number of active ports=1),
,10.72.8.1,
,10.72.88.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   7.   (Number of active ports=4),VLAN 140: sh vlan ARGE-DMZ,    Primary IP: 10.72.95.1/24,    Ports:   8.   (Number of active ports=5),VLAN 160: sh vlan ARGE-Clients,    Ports:   10.   (Number of active ports=5),       Untag: 6(IMP_ARGE_Clients)m40(IMP_ARGE_Clients)m,
,10.87.16.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   5.   (Number of active ports=1),VLAN 140: sh vlan ARGE-DMZ,    Ports:   5.   (Number of active ports=1),VLAN 160: sh vlan ARGE-Clients,    Ports:   6.   (Number of active ports=2),
,10.87.24.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   6.   (Number of active ports=2),VLAN 140: sh vlan ARGE-DMZ,    Ports:   8.   (Number of active ports=3),       Untag: 12(IMP_ARGE_DMZ)m,VLAN 160: sh vlan ARGE-Clients,    Ports:   7.   (Number of active ports=3),
,10.87.8.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   0.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Primary IP: 10.87.15.1/24,    Ports:   5.   (Number of active ports=0),       Untag: 1:20(IMP_ARGE_DMZ)m1:21(IMP_ARGE_DMZ)m1:22(IMP_ARGE_DMZ)m1:23(IMP_ARGE_DMZ)m1:24(IMP_ARGE_DMZ)m,VLAN 160: sh vlan ARGE-Clients,    Ports:   1.   (Number of active ports=1),
,10.95.56.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Ports:   4.   (Number of active ports=0),VLAN 160: sh vlan ARGE-Clients,    Ports:   5.   (Number of active ports=1),
,10.95.72.1,VLAN 130: sh vlan Voice-Ph1Vl130,    Ports:   4.   (Number of active ports=0),VLAN 140: sh vlan ARGE-DMZ,    Primary IP: 10.95.79.1/24,    Ports:   21.   (Number of active ports=4),       Untag: 17(IMP_ARGE_DMZ)m18(IMP_ARGE_DMZ)m19(IMP_ARGE_DMZ)m20(IMP_ARGE_DMZ)m*21(IMP_ARGE_DMZ)m*22(IMP_ARGE_DMZ)m23(IMP_ARGE_DMZ)m,VLAN 160: sh vlan ARGE-Clients,    Ports:   5.   (Number of active ports=1),
,
